m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
-0.1621875,-0.05875,-0.150625,0.1565625,0.0821875,0.0196875,-0.125625,-0.0771875,-0.055625,0.043125
-0.16375,-0.0746875,-0.133125,0.1603125,0.0703125,0.0365625,-0.1309375,-0.09625,-0.055625,0.045
-0.149375,-0.073125,-0.145,0.1678125,0.059375,0.025625,-0.1175,-0.100625,-0.0584375,0.0421875
-0.1575,-0.0746875,-0.165625,0.1821875,0.0728125,0.03,-0.1353125,-0.0896875,-0.0409375,0.0321875
-0.1546875,-0.0803125,-0.16375,0.2053125,0.059375,0.0540625,-0.1525,-0.11,-0.0496875,0.03625
-0.1584375,-0.073125,-0.1871875,0.21375,0.06,0.0603125,-0.139375,-0.1078125,-0.0534375,0.0475
-0.1659375,-0.06125,-0.190625,0.228125,0.0525,0.03875,-0.12875,-0.1184375,-0.0384375,0.055
-0.1528125,-0.05125,-0.190625,0.2234375,0.0615625,0.0453125,-0.114375,-0.1196875,-0.033125,0.0653125
-0.1584375,-0.02375,-0.194375,0.214375,0.08125,0.02375,-0.114375,-0.1390625,-0.041875,0.066875
-0.1528125,-0.0175,-0.1796875,0.2175,0.090625,0.021875,-0.1228125,-0.12625,-0.0425,0.0459375
-0.1615625,0.00875,-0.189375,0.21625,0.0834375,0.030625,-0.1109375,-0.1140625,-0.029375,0.0259375
-0.16,0.0078125,-0.2003125,0.235,0.0809375,0.0428125,-0.125,-0.1259375,-0.01625,0.026875
-0.1690625,0.0071875,-0.2090625,0.2521875,0.0803125,0.05375,-0.13375,-0.121875,-0.0034375,0.013125
-0.1425,0.0109375,-0.214375,0.25875,0.085,0.065625,-0.11875,-0.1309375,-0.0121875,0.0159375
-0.1621875,0.0096875,-0.21625,0.256875,0.08875,0.054375,-0.1315625,-0.1303125,-0.0203125,0.0203125
-0.153125,0.015,-0.2021875,0.2496875,0.0878125,0.0534375,-0.1246875,-0.1259375,-0.0234375,0.015
-0.1553125,0.01875,-0.19875,0.231875,0.095625,0.0625,-0.108125,-0.1040625,-0.0334375,-0.0171875
-0.1440625,0.0475,-0.209375,0.226875,0.0815625,0.065625,-0.09125,-0.0975,-0.03,-0.014375
-0.1328125,0.05,-0.2053125,0.2278125,0.0815625,0.050625,-0.10125,-0.0925,-0.016875,-0.011875
-0.1346875,0.056875,-0.201875,0.225,0.0671875,0.0703125,-0.10875,-0.09375,-0.0121875,-0.0303125
-0.1090625,0.04875,-0.185,0.2125,0.048125,0.065625,-0.091875,-0.096875,-0.0209375,-0.0365625
-0.1178125,0.0509375,-0.1903125,0.1865625,0.0453125,0.0721875,-0.09875,-0.0634375,-0.0378125,-0.045625
-0.1321875,0.0521875,-0.203125,0.1921875,0.0271875,0.06125,-0.1034375,-0.04625,-0.0559375,-0.045
-0.145,0.0728125,-0.2040625,0.203125,0.023125,0.0603125,-0.11,-0.058125,-0.0659375,-0.06375
-0.1459375,0.060625,-0.2378125,0.1765625,0.0315625,0.065625,-0.123125,-0.0440625,-0.0553125,-0.0696875
-0.143125,0.0578125,-0.25375,0.171875,0.0509375,0.0440625,-0.126875,-0.045,-0.06375,-0.05875
-0.1484375,0.0590625,-0.248125,0.17125,0.04875,0.039375,-0.1246875,-0.0609375,-0.0846875,-0.0534375
-0.1334375,0.053125,-0.2646875,0.16375,0.0446875,0.0403125,-0.1465625,-0.045625,-0.1065625,-0.0415625
-0.1303125,0.055,-0.2690625,0.1728125,0.058125,0.0353125,-0.1528125,-0.0453125,-0.1,-0.0296875
